@relation amazonReview
@attribute "0_words_in_sentence" numeric
@attribute "17_words_in_sentence" numeric
@attribute "16_words_in_sentence" numeric
@attribute "15_words_in_sentence" numeric
@attribute "18_words_in_sentence" numeric
@attribute "14_words_in_sentence" numeric
@attribute "20_words_in_sentence" numeric
@attribute "13_words_in_sentence" numeric
@attribute "19_words_in_sentence" numeric
@attribute "21_words_in_sentence" numeric
@attribute "22_words_in_sentence" numeric
@attribute "12_words_in_sentence" numeric
@attribute "11_words_in_sentence" numeric
@attribute "23_words_in_sentence" numeric
@attribute "25_words_in_sentence" numeric
@attribute "10_words_in_sentence" numeric
@attribute "9_words_in_sentence" numeric
@attribute "24_words_in_sentence" numeric
@attribute "26_words_in_sentence" numeric
@attribute "28_words_in_sentence" numeric
@attribute "27_words_in_sentence" numeric
@attribute "8_words_in_sentence" numeric
@attribute "6_words_in_sentence" numeric
@attribute "7_words_in_sentence" numeric
@attribute "29_words_in_sentence" numeric
@attribute "30_words_in_sentence" numeric
@attribute "4_words_in_sentence" numeric
@attribute "5_words_in_sentence" numeric
@attribute "31_words_in_sentence" numeric
@attribute "1_words_in_sentence" numeric
@attribute "32_words_in_sentence" numeric
@attribute "2_words_in_sentence" numeric
@attribute "3_words_in_sentence" numeric
@attribute "33_words_in_sentence" numeric
@attribute "34_words_in_sentence" numeric
@attribute "36_words_in_sentence" numeric
@attribute "35_words_in_sentence" numeric
@attribute "37_words_in_sentence" numeric
@attribute "38_words_in_sentence" numeric
@attribute "39_words_in_sentence" numeric
@attribute "40_words_in_sentence" numeric
@attribute "42_words_in_sentence" numeric
@attribute "41_words_in_sentence" numeric
@attribute "43_words_in_sentence" numeric
@attribute "45_words_in_sentence" numeric
@attribute "44_words_in_sentence" numeric
@attribute "47_words_in_sentence" numeric
@attribute "46_words_in_sentence" numeric
@attribute "49_words_in_sentence" numeric
@attribute "50_words_in_sentence" numeric
@attribute "48_words_in_sentence" numeric
@attribute "51_words_in_sentence" numeric
@attribute "52_words_in_sentence" numeric
@attribute "53_words_in_sentence" numeric
@attribute "58_words_in_sentence" numeric
@attribute "54_words_in_sentence" numeric
@attribute "55_words_in_sentence" numeric
@attribute "56_words_in_sentence" numeric
@attribute "61_words_in_sentence" numeric
@attribute "64_words_in_sentence" numeric
@attribute "60_words_in_sentence" numeric
@attribute "57_words_in_sentence" numeric
@attribute "62_words_in_sentence" numeric
@attribute "63_words_in_sentence" numeric
@attribute "59_words_in_sentence" numeric
@attribute "66_words_in_sentence" numeric
@attribute "65_words_in_sentence" numeric
@attribute "69_words_in_sentence" numeric
@attribute "67_words_in_sentence" numeric
@attribute "70_words_in_sentence" numeric
@attribute "74_words_in_sentence" numeric
@attribute "68_words_in_sentence" numeric
@attribute "71_words_in_sentence" numeric
@attribute "73_words_in_sentence" numeric
@attribute "81_words_in_sentence" numeric
@attribute "83_words_in_sentence" numeric
@attribute "72_words_in_sentence" numeric
@attribute "92_words_in_sentence" numeric
@attribute "112_words_in_sentence" numeric
@attribute "76_words_in_sentence" numeric
@attribute "96_words_in_sentence" numeric
@attribute "95_words_in_sentence" numeric
@attribute "79_words_in_sentence" numeric
@attribute "85_words_in_sentence" numeric
@attribute "78_words_in_sentence" numeric
@attribute "82_words_in_sentence" numeric
@attribute "77_words_in_sentence" numeric
@attribute "98_words_in_sentence" numeric
@attribute "88_words_in_sentence" numeric
@attribute "101_words_in_sentence" numeric
@attribute "122_words_in_sentence" numeric
@attribute "86_words_in_sentence" numeric
@attribute "102_words_in_sentence" numeric
@attribute "105_words_in_sentence" numeric
@attribute "91_words_in_sentence" numeric
@attribute "75_words_in_sentence" numeric
@attribute "136_words_in_sentence" numeric
@attribute "99_words_in_sentence" numeric
@attribute "121_words_in_sentence" numeric
@attribute "97_words_in_sentence" numeric
@attribute "148_words_in_sentence" numeric
@attribute "125_words_in_sentence" numeric
@attribute "94_words_in_sentence" numeric
@attribute "183_words_in_sentence" numeric
@attribute "154_words_in_sentence" numeric
@attribute "158_words_in_sentence" numeric
@attribute "177_words_in_sentence" numeric
@attribute "145_words_in_sentence" numeric
@attribute "90_words_in_sentence" numeric
@attribute "129_words_in_sentence" numeric
@attribute "226_words_in_sentence" numeric
@attribute "114_words_in_sentence" numeric
@attribute "111_words_in_sentence" numeric
@attribute "87_words_in_sentence" numeric
@attribute "199_words_in_sentence" numeric
@attribute "80_words_in_sentence" numeric
@attribute "119_words_in_sentence" numeric
@attribute "84_words_in_sentence" numeric
@attribute "201_words_in_sentence" numeric
@attribute "93_words_in_sentence" numeric
@attribute "171_words_in_sentence" numeric
@attribute "104_words_in_sentence" numeric
@attribute class {Agresti, Ashbacher, Auken, Beauchamp, Blankenship, Brody, Brown, Bukowsky, CFH, Calvinnme, Chachra, Chandler, Chell, Cholette, Comdet, Corn, Cruiser, Cutey, Daneman, Davisson, Dent, Duff, Engineer, Goonan, Grove, Harp, Hayes, Janson, Johnson, Koenig}
@data
0,6,7,8,6,8,4,8,4,2,2,10,10,2,2,10,10,2,2,2,2,10,11,11,2,2,11,11,2,12,1,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Engineer
0,7,9,11,7,13,5,13,7,5,5,13,13,3,3,13,13,3,3,2,2,13,13,13,2,2,13,13,2,13,2,13,13,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Engineer
0,4,5,5,2,5,2,6,2,2,2,7,7,2,2,7,7,2,1,1,1,8,9,8,1,1,9,9,1,9,1,9,9,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Engineer
0,4,4,6,4,7,4,7,4,4,3,8,9,3,2,9,9,3,2,2,2,10,11,10,2,1,13,13,1,13,1,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Engineer
0,11,11,11,9,13,8,13,8,7,6,13,13,6,5,14,14,5,3,2,3,14,14,14,0,0,14,14,0,15,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Engineer
0,11,11,11,9,13,8,13,8,7,6,13,13,6,5,14,14,5,3,2,3,14,14,14,0,0,14,14,0,15,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Engineer
0,9,11,12,9,13,8,13,8,7,5,17,18,5,4,18,18,4,4,4,4,18,18,18,4,4,18,18,3,18,2,18,18,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Engineer
0,10,11,13,10,14,8,14,10,7,6,17,18,5,4,18,18,4,4,4,4,18,18,18,4,4,18,18,3,18,2,18,18,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Engineer
0,7,8,9,7,12,7,12,7,7,6,13,13,5,4,13,14,4,4,3,4,14,14,14,3,3,14,14,3,14,2,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Engineer
0,10,11,11,10,13,8,13,10,8,6,13,13,6,4,13,13,5,4,3,4,14,14,14,3,2,14,14,2,14,2,14,14,2,2,2,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Engineer
0,8,8,8,7,8,7,9,7,7,7,9,10,7,7,10,10,7,6,5,5,10,12,10,4,4,12,12,3,13,3,12,12,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Engineer
0,5,6,7,5,9,5,9,5,5,5,9,9,5,2,9,10,3,2,2,2,10,11,11,2,2,11,11,2,11,2,11,11,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Engineer
0,10,10,10,9,11,9,11,9,8,8,12,13,6,6,14,15,6,3,2,2,16,16,16,2,2,16,16,2,16,1,16,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Engineer
0,10,11,11,10,11,7,12,8,7,7,12,13,7,7,14,14,7,7,7,7,14,15,15,6,6,15,15,4,16,2,16,16,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Engineer
0,6,6,7,6,8,6,9,6,6,5,9,9,5,4,9,11,4,2,2,2,11,11,11,2,1,11,11,1,13,1,13,13,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Engineer
0,13,13,13,13,13,11,14,12,9,8,14,14,7,6,14,14,6,5,4,4,14,14,14,3,3,14,14,2,16,2,15,15,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goonan
0,12,12,12,11,13,8,14,10,6,6,14,14,5,4,14,15,4,3,2,3,16,18,17,2,2,19,19,1,23,1,22,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goonan
0,7,7,8,7,10,6,11,7,5,5,13,15,5,4,15,16,4,3,3,3,16,16,16,3,3,16,16,3,17,3,16,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goonan
0,8,8,9,8,9,6,10,8,5,4,10,11,3,2,12,12,2,2,1,2,12,12,12,1,0,13,12,0,14,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goonan
0,11,12,12,11,14,9,15,11,9,7,15,16,6,5,16,17,6,5,2,3,17,17,17,2,2,17,17,1,18,1,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goonan
0,8,9,9,8,10,8,11,8,8,7,11,11,7,6,11,11,6,5,4,4,12,12,12,2,2,12,12,2,13,2,12,12,2,2,2,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goonan
0,8,9,11,7,11,6,11,6,6,6,12,15,4,3,15,15,4,3,2,3,15,15,15,2,1,15,15,1,15,1,15,15,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goonan
0,11,11,11,11,12,10,12,11,8,7,15,15,6,4,15,15,6,4,3,4,15,15,15,2,2,16,15,2,17,2,17,17,2,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goonan
0,9,11,11,9,11,7,12,7,6,5,12,13,5,3,14,14,3,2,1,1,14,14,14,1,1,14,14,1,15,1,14,14,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goonan
0,11,11,12,8,12,8,12,8,8,6,12,12,6,5,12,12,5,4,4,4,12,12,12,2,2,12,12,1,15,1,13,12,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goonan
0,7,8,8,7,8,7,8,7,6,6,8,9,6,5,9,9,6,5,2,2,9,9,9,2,2,9,9,2,9,2,9,9,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goonan
0,6,8,8,6,8,6,10,6,5,4,10,10,4,3,10,10,4,3,1,3,10,10,10,1,1,10,10,1,10,1,10,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goonan
0,8,8,8,8,9,6,10,8,6,6,10,10,6,4,10,10,5,3,3,3,11,13,13,2,2,13,13,2,15,2,13,13,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goonan
0,8,8,8,7,9,5,9,6,5,5,9,11,5,5,12,12,5,4,3,4,12,12,12,3,3,12,12,3,13,3,12,12,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goonan
0,7,7,7,7,8,7,8,7,7,7,9,9,7,6,11,11,7,5,3,5,11,11,11,3,3,11,11,3,12,3,11,11,3,3,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goonan
0,10,10,10,9,10,7,10,8,7,6,12,12,6,5,12,12,5,4,3,3,12,12,12,2,2,13,12,2,13,2,13,13,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goonan
0,11,12,13,6,13,5,14,5,4,4,14,15,4,4,15,15,4,4,1,3,15,17,16,1,1,17,17,0,17,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goonan
0,7,7,10,6,10,6,10,6,5,5,12,12,5,4,12,12,5,4,4,4,12,12,12,3,2,12,12,2,13,1,13,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goonan
0,6,7,7,6,7,3,10,5,3,2,10,11,1,1,13,13,1,1,1,1,13,14,14,1,1,15,15,0,17,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goonan
0,7,8,8,7,8,5,9,5,4,3,10,10,3,2,10,10,2,1,0,0,10,11,11,0,0,12,12,0,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goonan
0,7,7,7,6,8,5,9,5,5,4,10,10,2,2,13,16,2,1,0,0,17,19,18,0,0,19,19,0,19,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goonan
0,6,7,8,6,8,4,9,6,4,4,10,10,3,3,11,11,3,3,3,3,11,11,11,3,3,11,11,3,12,3,11,11,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goonan
0,7,8,9,7,10,6,11,7,6,5,11,11,5,3,11,11,4,2,1,1,11,11,11,1,1,11,11,1,11,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goonan
0,8,8,9,8,10,6,10,7,6,5,12,12,5,5,12,12,5,5,4,4,12,12,12,3,2,12,12,2,13,1,12,12,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goonan
0,7,9,10,7,10,7,10,7,6,6,10,10,6,3,10,10,6,3,2,2,10,10,10,2,2,10,10,2,10,2,10,10,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goonan
0,8,9,10,7,10,5,11,6,4,4,13,13,4,4,15,15,4,4,3,3,15,17,15,3,2,17,17,2,17,2,17,17,2,2,1,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goonan
0,9,11,11,9,12,7,12,9,7,7,15,15,7,7,15,16,7,5,3,4,16,18,17,3,3,18,18,3,18,2,18,18,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goonan
0,9,12,12,8,12,7,13,8,7,5,13,14,5,5,15,15,5,4,4,4,15,15,15,3,3,17,17,3,17,3,17,17,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goonan
0,9,9,9,8,9,7,9,8,6,5,10,11,4,3,11,12,3,3,3,3,12,12,12,3,3,12,12,3,12,3,12,12,3,3,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goonan
0,10,11,11,9,12,8,13,8,7,7,13,15,5,4,15,15,4,4,3,3,16,17,16,3,3,17,17,3,17,3,17,17,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goonan
0,9,11,12,8,13,5,15,7,5,5,15,15,5,3,15,15,4,3,2,2,16,16,16,2,2,16,16,2,16,2,16,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goonan
